,NAME,c_race,c_white,c_black,c_asian,c_latinx,state_fips,county_fips,tract_fips,med_rent,med_hhinc,c_tenants,c_owners,c_renters,c_movers,c_stay,c_movelocal,c_movecounty,c_movestate,c_moveabroad,c_commute,c_car,c_carpool,c_transit,c_bike,c_walk,year,FIPS_11_digit,p_white,p_black,p_asian,p_latinx,p_owners,p_renters,p_stay,p_movelocal,p_movecounty,p_movestate,p_moveabroad,p_car,p_carpool,p_transit,p_bike,p_walk
15372,"Census Tract 124.01, San Francisco County, California",4782,1358,429,1308,1463,6,75,12401,966.0,24511.0,2749,0,2749,4782,4001,411,331,33,6,2539,376,63,1257,249,424,2018,06075012401,0.2839815976578837,0.08971141781681305,0.27352572145545795,0.3059389376829778,0.0,1.0,0.8366792137181096,0.08594730238393977,0.06921790046005856,0.006900878293601004,0.0012547051442910915,0.14808979913351716,0.02481291847183931,0.4950768018905081,0.09807010634107917,0.16699487987396613
15373,"Census Tract 124.02, San Francisco County, California",4320,1451,326,1495,872,6,75,12402,1258.0,61736.0,2643,150,2493,4288,3581,298,167,205,37,2662,199,5,1342,214,740,2018,06075012402,0.33587962962962964,0.07546296296296298,0.3460648148148148,0.20185185185185187,0.056753688989784334,0.9432463110102156,0.8351212686567164,0.06949626865671643,0.038945895522388065,0.047807835820895525,0.008628731343283583,0.07475582268970699,0.0018782870022539446,0.5041322314049587,0.08039068369646883,0.2779864763335837
15374,"Census Tract 125.01, San Francisco County, California",4002,1077,425,1286,1006,6,75,12501,599.0,22150.0,2259,48,2211,4002,3544,306,115,37,0,1747,222,0,826,6,602,2018,06075012501,0.2691154422788606,0.10619690154922537,0.3213393303348326,0.2513743128435782,0.021248339973439574,0.9787516600265604,0.8855572213893054,0.07646176911544228,0.02873563218390805,0.009245377311344328,0.0,0.12707498568975387,0.0,0.4728105323411563,0.0034344590726960505,0.3445907269605037
15375,"Census Tract 125.02, San Francisco County, California",3584,650,428,1515,839,6,75,12502,512.0,14976.0,2208,12,2196,3526,3147,161,155,63,0,1359,106,27,725,0,366,2018,06075012502,0.18136160714285715,0.11941964285714285,0.42271205357142855,0.23409598214285715,0.005434782608695652,0.9945652173913044,0.8925127623369257,0.04566080544526376,0.04395916052183778,0.017867271695972773,0.0,0.07799852832965416,0.019867549668874173,0.5334805003679176,0.0,0.2693156732891832
15376,"Census Tract 126.01, San Francisco County, California",2630,2007,71,224,315,6,75,12601,2581.0,143000.0,1568,285,1283,2568,2147,255,36,113,17,2021,560,193,604,22,183,2018,06075012601,0.7631178707224334,0.026996197718631182,0.08517110266159696,0.11977186311787072,0.18176020408163265,0.8182397959183674,0.8360591900311527,0.09929906542056073,0.014018691588785048,0.04400311526479751,0.00661993769470405,0.2770905492330529,0.09549727857496287,0.2988619495299357,0.010885700148441363,0.09054923305294407
15377,"Census Tract 126.02, San Francisco County, California",2688,2207,14,375,64,6,75,12602,2380.0,139063.0,1512,319,1193,2678,2059,316,84,167,52,1823,626,139,581,64,121,2018,06075012602,0.8210565476190477,0.005208333333333333,0.13950892857142858,0.023809523809523808,0.21097883597883604,0.7890211640211641,0.768857356235997,0.1179985063480209,0.03136669156086632,0.062359970126960415,0.019417475728155338,0.34339001645639056,0.07624794295117937,0.31870543060888645,0.03510696653867252,0.06637410861217773
15378,"Census Tract 129.01, San Francisco County, California",2661,2114,1,242,147,6,75,12901,2224.0,150625.0,1496,334,1162,2584,2197,277,40,53,17,1997,599,177,773,103,117,2018,06075012901,0.7944381811349117,0.0003757985719654265,0.09094325441563322,0.0552423900789177,0.2232620320855615,0.7767379679144385,0.8502321981424149,0.10719814241486067,0.015479876160990712,0.02051083591331269,0.006578947368421052,0.29994992488733097,0.0886329494241362,0.3870806209313971,0.05157736604907361,0.0585878818227341
15379,"Census Tract 129.02, San Francisco County, California",4026,3147,80,388,188,6,75,12902,2348.0,128407.0,2057,457,1600,3964,3110,520,247,46,41,3086,1087,154,1151,61,133,2018,06075012902,0.7816691505216096,0.01987083954297069,0.09637357178340784,0.04669647292598112,0.22216820612542534,0.7778317938745746,0.784561049445005,0.1311806256306761,0.062310797174571136,0.011604439959636729,0.010343087790110998,0.3522359040829553,0.04990278677900194,0.3729747245625405,0.019766688269604663,0.043097861309138036
15380,"Census Tract 131.01, San Francisco County, California",4139,3010,82,594,388,6,75,13101,2516.0,146932.0,2451,369,2082,3992,3020,353,200,246,173,3029,524,119,1074,26,445,2018,06075013101,0.7272287992268663,0.019811548683256824,0.14351292582749456,0.09374244986711766,0.15055079559363524,0.8494492044063647,0.7565130260521042,0.08842685370741482,0.050100200400801605,0.06162324649298598,0.04333667334669339,0.17299438758666227,0.03928689336414658,0.35457246616044896,0.008583690987124462,0.14691317266424564
15381,"Census Tract 131.02, San Francisco County, California",2959,1908,9,595,231,6,75,13102,2558.0,162045.0,1514,306,1208,2927,2320,191,210,181,25,2047,595,85,631,77,330,2018,06075013102,0.6448124366339979,0.0030415680973301788,0.2010814464346063,0.07806691449814128,0.20211360634081896,0.7978863936591809,0.792620430474889,0.06525452681926887,0.0717458148274684,0.061838059446532284,0.008541168431841476,0.2906692721055203,0.04152418172936004,0.3082559843673669,0.03761602344894968,0.1612115290669272
15424,"Census Tract 158.01, San Francisco County, California",4164,1630,1110,697,426,6,75,15801,1407.0,76689.0,1800,579,1221,4149,3652,282,103,36,76,2111,347,143,1014,176,212,2018,06075015801,0.3914505283381364,0.2665706051873199,0.16738712776176753,0.10230547550432276,0.32166666666666666,0.6783333333333333,0.8802120993010364,0.06796818510484454,0.024825259098577968,0.008676789587852495,0.0183176669076886,0.1643770724774988,0.06774040738986263,0.4803410705826622,0.08337280909521554,0.1004263382283278
15425,"Census Tract 158.02, San Francisco County, California",3321,2098,204,247,478,6,75,15802,1738.0,132540.0,1586,307,1279,3193,2771,222,69,76,55,2386,451,131,946,301,241,2018,06075015802,0.6317374284853959,0.06142728093947606,0.07437518819632641,0.1439325504366155,0.1935687263556116,0.8064312736443884,0.8678358910115879,0.0695270905104917,0.021609771374882555,0.023802067021609773,0.017225180081428124,0.18901927912824806,0.054903604358759434,0.3964794635373009,0.12615255658005028,0.10100586756077116
15426,"Census Tract 168.01, San Francisco County, California",3746,2438,145,401,544,6,75,16801,1828.0,111250.0,1795,314,1481,3680,3104,156,157,198,65,2890,563,75,1287,235,316,2018,06075016801,0.6508275493860117,0.03870795515216231,0.10704751735184197,0.14522156967431926,0.17493036211699164,0.8250696378830084,0.8434782608695652,0.042391304347826085,0.04266304347826087,0.053804347826086965,0.017663043478260868,0.19480968858131487,0.025951557093425604,0.4453287197231834,0.08131487889273356,0.1093425605536332
15427,"Census Tract 168.02, San Francisco County, California",3642,1739,299,767,718,6,75,16802,1594.0,96071.0,1984,446,1538,3588,3046,407,84,43,8,2504,567,51,998,133,508,2018,06075016802,0.4774848984074685,0.08209774848984075,0.2105985722130697,0.1971444261394838,0.2247983870967742,0.7752016129032258,0.8489409141583054,0.11343366778149387,0.023411371237458192,0.011984392419175028,0.002229654403567447,0.2264376996805112,0.02036741214057508,0.3985623003194888,0.0531150159744409,0.2028753993610224
15428,"Census Tract 171.01, San Francisco County, California",3888,2931,177,311,183,6,75,17101,2375.0,173214.0,1700,745,955,3868,3031,683,80,25,49,2512,731,70,1065,142,166,2018,06075017101,0.7538580246913579,0.045524691358024685,0.07998971193415637,0.0470679012345679,0.4382352941176471,0.5617647058823529,0.7836091003102379,0.1765770423991727,0.02068252326783868,0.006463288521199586,0.012668045501551187,0.2910031847133758,0.027866242038216558,0.4239649681528662,0.056528662420382174,0.0660828025477707
15429,"Census Tract 171.02, San Francisco County, California",3828,2657,120,417,410,6,75,17102,2416.0,159167.0,1658,687,971,3805,3310,185,133,121,56,2441,736,86,1109,110,173,2018,06075017102,0.6940961337513062,0.03134796238244514,0.10893416927899686,0.1071055381400209,0.4143546441495778,0.5856453558504222,0.8699080157687253,0.04862023653088042,0.03495400788436268,0.031800262812089364,0.014717477003942181,0.30151577222449816,0.03523146251536256,0.4543219991806637,0.04506349856616141,0.0708725931995084
15430,"Census Tract 178.01, San Francisco County, California",3654,1129,118,2129,201,6,75,17801,433.0,22450.0,2389,392,1997,3615,3017,340,99,109,50,1429,165,29,365,22,566,2018,06075017801,0.3089764641488779,0.032293377120963335,0.5826491516146689,0.055008210180623976,0.16408539137714526,0.8359146086228547,0.8345781466113417,0.09405255878284924,0.02738589211618257,0.030152143845089907,0.013831258644536652,0.11546536039188245,0.02029391182645206,0.2554233729881036,0.015395381385584325,0.3960811756473058
15431,"Census Tract 178.02, San Francisco County, California",5782,1919,576,1710,1117,6,75,17802,1395.0,74005.0,2535,567,1968,5782,4240,636,368,325,213,3298,541,92,1027,137,960,2018,06075017802,0.3318920788654445,0.09961950882047736,0.2957454168107921,0.19318574887582152,0.22366863905325446,0.7763313609467456,0.7333102732618471,0.10999654098927708,0.06364579730197162,0.05620892424766517,0.036838464199239015,0.164038811400849,0.02789569436021832,0.3114008489993936,0.04154032747119466,0.2910855063674955
15432,"Census Tract 204.01, San Francisco County, California",3260,2276,71,518,186,6,75,20401,2413.0,159412.0,1590,888,702,3229,2543,249,232,87,118,2216,926,84,811,17,82,2018,06075020401,0.698159509202454,0.02177914110429448,0.1588957055214724,0.05705521472392638,0.5584905660377358,0.44150943396226416,0.7875503251780737,0.0771136574790957,0.07184886961907712,0.026943326107153918,0.03654382161659957,0.41787003610108303,0.03790613718411552,0.3659747292418773,0.007671480144404331,0.03700361010830325
15433,"Census Tract 204.02, San Francisco County, California",4675,2849,64,715,862,6,75,20402,2100.0,112818.0,2495,695,1800,4613,3795,168,298,225,127,3310,1721,285,1054,42,14,2018,06075020402,0.6094117647058823,0.013689839572192513,0.15294117647058825,0.18438502673796792,0.2785571142284569,0.7214428857715431,0.8226750487752005,0.036418816388467376,0.0646000433557338,0.048775200520268805,0.027530890960329502,0.5199395770392751,0.08610271903323262,0.318429003021148,0.012688821752265862,0.004229607250755287
15434,"Census Tract 227.04, San Francisco County, California",3297,2326,29,539,213,6,75,22704,2350.0,185345.0,1540,947,593,3252,2961,121,54,103,13,2126,826,193,519,171,197,2018,06075022704,0.7054898392478011,0.008795875037913254,0.16348195329087048,0.0646041856232939,0.6149350649350649,0.3850649350649351,0.9105166051660516,0.03720787207872079,0.016605166051660517,0.03167281672816728,0.003997539975399754,0.3885230479774224,0.0907808090310442,0.24412041392285985,0.08043273753527752,0.09266227657572906
15435,"Census Tract 257.01, San Francisco County, California",5307,590,116,3265,1268,6,75,25701,2000.0,98724.0,1458,1163,295,5223,5103,75,12,9,24,2732,1292,351,803,42,96,2018,06075025701,0.11117392123610326,0.02185792349726776,0.6152251742980969,0.23892971547013375,0.7976680384087792,0.20233196159122085,0.9770246984491672,0.014359563469270534,0.002297530155083285,0.0017231476163124641,0.004595060310166571,0.472913616398243,0.12847730600292825,0.2939238653001464,0.015373352855051243,0.03513909224011713
15436,"Census Tract 313.01, San Francisco County, California",4510,910,861,2110,376,6,75,31301,2533.0,101116.0,1279,979,300,4485,4252,124,44,19,46,2316,1100,204,700,20,28,2018,06075031301,0.2017738359201774,0.19090909090909086,0.4678492239467849,0.08337028824833702,0.7654417513682564,0.23455824863174354,0.9480490523968784,0.027647714604236345,0.00981047937569677,0.00423634336677815,0.010256410256410256,0.4749568221070812,0.08808290155440414,0.3022452504317789,0.008635578583765112,0.012089810017271158
15437,"Census Tract 257.02, San Francisco County, California",4427,345,116,2658,1203,6,75,25702,1686.0,65875.0,1248,646,602,4411,4159,117,31,11,93,2123,1067,152,758,22,55,2018,06075025702,0.07793087869889316,0.026202846171222045,0.6004065958888638,0.27174158572396656,0.5176282051282052,0.4823717948717949,0.9428700974835638,0.0265245975969168,0.007027884833371118,0.002493765586034913,0.021083654500113357,0.5025906735751295,0.07159679698539803,0.3570419218087612,0.010362694300518135,0.02590673575129533
15438,"Census Tract 312.01, San Francisco County, California",7251,1355,223,4275,1053,6,75,31201,1664.0,83381.0,2073,1051,1022,7193,6682,237,224,50,0,4226,1762,466,1477,58,158,2018,06075031201,0.18687077644462832,0.030754378706385324,0.589573851882499,0.1452213487794787,0.5069946936806561,0.493005306319344,0.9289587098568052,0.03294870012512165,0.031141387460030583,0.00695120255804254,0.0,0.4169427354472314,0.110269758637009,0.34950307619498344,0.013724562233790821,0.03738760056791292
15439,"Census Tract 312.02, San Francisco County, California",3515,277,455,2073,475,6,75,31202,1967.0,79712.0,909,624,285,3477,3170,145,39,86,37,1874,795,148,819,6,50,2018,06075031202,0.07880512091038408,0.1294452347083926,0.5897581792318635,0.13513513513513514,0.6864686468646864,0.31353135313531355,0.9117054932413,0.04170261719873454,0.011216566005176877,0.024733966062697732,0.010641357492090884,0.4242262540021345,0.07897545357524012,0.4370330843116329,0.0032017075773746,0.026680896478121663
15440,"Census Tract 313.02, San Francisco County, California",6198,684,702,3558,964,6,75,31302,2147.0,77260.0,1972,1298,674,6160,5348,466,300,20,26,3427,1601,348,1289,9,0,2018,06075031302,0.11035818005808323,0.1132623426911907,0.57405614714424,0.15553404323975475,0.6582150101419878,0.3417849898580121,0.8681818181818182,0.07564935064935065,0.048701298701298704,0.003246753246753247,0.004220779220779221,0.4671724540414357,0.10154654216515904,0.3761307265830172,0.0026262036766851477,0.0
15441,"Census Tract 326.01, San Francisco County, California",5404,1514,163,2611,531,6,75,32601,1872.0,116128.0,1823,725,1098,5370,4687,265,327,14,77,3149,1347,238,1157,146,137,2018,06075032601,0.2801628423390081,0.030162842339008143,0.48316062176165797,0.09826054774241302,0.3976961053208996,0.6023038946791004,0.8728119180633147,0.049348230912476726,0.06089385474860335,0.0026070763500931093,0.014338919925512103,0.4277548428072404,0.07557954906319468,0.3674182280088917,0.0463639250555732,0.043505874880914584
15442,"Census Tract 326.02, San Francisco County, California",4891,1503,9,2809,425,6,75,32602,1996.0,96932.0,1817,818,999,4838,4509,131,142,22,34,2374,856,225,888,51,86,2018,06075032602,0.3072991208341853,0.001840114496013085,0.5743201799223063,0.08689429564506236,0.45019262520638414,0.5498073747936159,0.9319966928482843,0.0270773046713518,0.02935097147581645,0.00454733360892931,0.007027697395618024,0.36057287278854255,0.09477674810446504,0.37405223251895536,0.02148272957034541,0.03622577927548441
15443,"Census Tract 328.01, San Francisco County, California",4396,1040,132,2619,458,6,75,32801,2206.0,114290.0,1469,830,639,4383,3812,507,53,11,0,2303,911,271,908,19,48,2018,06075032801,0.23657870791628755,0.030027297543221112,0.5957688808007281,0.10418562329390356,0.5650102110279102,0.43498978897208973,0.8697239333789641,0.11567419575633127,0.012092174309833448,0.002509696554871093,0.0,0.3955709943551889,0.11767260095527572,0.3942683456361268,0.008250108554059922,0.02084237950499349
15523,"Census Tract 328.02, San Francisco County, California",4355,1117,102,2717,145,6,75,32802,2252.0,103861.0,1561,924,637,4316,3869,400,36,11,0,2357,1007,283,830,36,85,2018,06075032802,0.2564867967853042,0.023421354764638348,0.6238805970149254,0.03329506314580941,0.5919282511210763,0.4080717488789238,0.8964318813716404,0.09267840593141798,0.008341056533827619,0.0025486561631139944,0.0,0.4272380144251167,0.12006788290199405,0.35214255409418754,0.015273652948663556,0.036062791684344515
15524,"Census Tract 332.04, San Francisco County, California",4806,1393,433,1482,1068,6,75,33204,1908.0,62701.0,1679,0,1679,4799,3224,579,686,51,259,2503,840,287,914,0,293,2018,06075033204,0.28984602580108193,0.09009571369121933,0.3083645443196005,0.2222222222222222,0.0,1.0,0.6718066263804959,0.12065013544488434,0.1429464471764951,0.010627214002917277,0.05396957699520733,0.3355972832600879,0.11466240511386334,0.3651618058330004,0.0,0.11705952856572112
15525,"Census Tract 329.01, San Francisco County, California",5765,1312,10,3637,416,6,75,32901,2288.0,112500.0,1740,1347,393,5740,5470,161,34,38,37,2928,1331,332,876,51,75,2018,06075032901,0.22758022549869905,0.0017346053772766695,0.6308759757155247,0.07215958369470946,0.7741379310344828,0.22586206896551725,0.9529616724738676,0.028048780487804882,0.005923344947735192,0.00662020905923345,0.006445993031358885,0.4545765027322404,0.1133879781420765,0.2991803278688525,0.017418032786885244,0.025614754098360656
15526,"Census Tract 329.02, San Francisco County, California",4211,1047,0,2910,134,6,75,32902,2613.0,94545.0,1398,1037,361,4181,3917,130,54,0,80,2107,927,202,546,126,127,2018,06075032902,0.2486345286155308,0.0,0.6910472571835669,0.03182142009023985,0.7417739628040058,0.2582260371959943,0.9368572111934944,0.03109303994259746,0.012915570437694332,0.0,0.019134178426213826,0.4399620313241576,0.09587090650213574,0.2591362126245847,0.05980066445182725,0.060275272899857624
15527,"Census Tract 332.03, San Francisco County, California",3797,1630,280,1148,560,6,75,33203,2123.0,47188.0,1550,88,1462,3784,2847,495,187,45,210,2101,988,146,694,16,161,2018,06075033203,0.4292862786410324,0.07374242823281538,0.30234395575454304,0.14748485646563075,0.0567741935483871,0.9432258064516128,0.7523784355179705,0.1308139534883721,0.04941860465116279,0.011892177589852008,0.0554968287526427,0.470252260828177,0.06949071870537839,0.3303188957639219,0.007615421227986674,0.07663017610661589
15528,"Census Tract 426.01, San Francisco County, California",3824,1888,235,1277,227,6,75,42601,1828.0,84805.0,1744,541,1203,3770,3320,224,123,60,43,2192,730,213,793,101,48,2018,06075042601,0.493723849372385,0.06145397489539749,0.33394351464435146,0.059361924686192474,0.31020642201834864,0.6897935779816514,0.8806366047745358,0.059416445623342175,0.03262599469496021,0.015915119363395226,0.011405835543766578,0.333029197080292,0.09717153284671533,0.3617700729927008,0.046076642335766416,0.021897810218978103
15529,"Census Tract 426.02, San Francisco County, California",3022,1568,22,1037,129,6,75,42602,2125.0,128375.0,1416,424,992,2953,2559,221,69,91,13,1796,550,183,652,35,71,2018,06075042602,0.5188616810059563,0.007279947054930509,0.343150231634679,0.04268696227663799,0.2994350282485876,0.7005649717514124,0.866576363020657,0.07483914663054521,0.02336606840501185,0.03081611920081273,0.0044023027429732475,0.3062360801781737,0.10189309576837416,0.36302895322939865,0.019487750556792874,0.03953229398663697
15530,"Census Tract 478.01, San Francisco County, California",4521,1566,88,2266,201,6,75,47801,1893.0,108525.0,1715,857,858,4446,4106,177,67,0,96,2460,1065,185,947,58,79,2018,06075047801,0.34638354346383543,0.0194647201946472,0.5012165450121655,0.044459190444591914,0.4997084548104957,0.5002915451895044,0.9235267656320288,0.0398110661268556,0.015069725596041384,0.0,0.021592442645074227,0.4329268292682927,0.07520325203252033,0.3849593495934959,0.023577235772357725,0.03211382113821138
15531,"Census Tract 478.02, San Francisco County, California",3783,1460,28,1818,334,6,75,47802,1897.0,91250.0,1419,613,806,3735,3378,152,163,10,32,2147,677,216,829,18,96,2018,06075047802,0.3859370869680148,0.007401533174729052,0.4805709754163362,0.08828971715569654,0.4319943622269204,0.5680056377730797,0.9044176706827308,0.04069611780455154,0.04364123159303882,0.002677376171352075,0.00856760374832664,0.3153237074988356,0.10060549604098742,0.3861201676758267,0.008383791336748951,0.04471355379599441
15532,"Census Tract 611, San Francisco County, California",4692,174,13,4383,0,6,75,61100,572.0,18990.0,2062,93,1969,4619,4296,261,7,21,34,1831,277,98,574,24,807,2018,06075061100,0.0370843989769821,0.002770673486786018,0.9341432225063938,0.0,0.04510184287099903,0.9548981571290011,0.9300714440355056,0.05650573717254818,0.0015154795410261962,0.0045464386230785895,0.007360900627841524,0.1512834516657564,0.05352266521026761,0.3134898962315674,0.013107591480065538,0.4407427635172037
15533,"Census Tract 612, San Francisco County, California",4293,406,1007,1161,1678,6,75,61200,960.0,59866.0,1229,523,706,4254,4099,94,43,9,9,1987,1125,189,409,70,79,2018,06075061200,0.09457255998136503,0.2345679012345679,0.27044025157232704,0.3908688562776613,0.4255492270138324,0.5744507729861676,0.963563704748472,0.022096850023507288,0.010108133521391631,0.002115655853314528,0.002115655853314528,0.5661801711122295,0.09511826874685456,0.2058379466532461,0.035228988424760944,0.03975842979365878
15534,"Census Tract 614, San Francisco County, California",5977,2507,506,1270,1154,6,75,61400,1614.0,127813.0,2521,1129,1392,5881,4898,606,59,278,40,3080,1115,187,739,347,157,2018,06075061400,0.4194411912330601,0.08465785511125982,0.2124811778484189,0.19307344821816969,0.4478381594605315,0.5521618405394685,0.8328515558578473,0.10304370005101174,0.010032307430709065,0.047270872300629145,0.006801564359802755,0.36201298701298706,0.060714285714285714,0.2399350649350649,0.11266233766233764,0.050974025974025984
15535,"Census Tract 9802, San Francisco County, California",305,158,52,79,6,6,75,980200,2324.0,164250.0,57,35,22,305,252,36,5,6,6,61,39,5,12,0,0,2018,06075980200,0.5180327868852459,0.17049180327868851,0.2590163934426229,0.019672131147540985,0.6140350877192983,0.3859649122807017,0.8262295081967214,0.1180327868852459,0.016393442622950817,0.019672131147540985,0.019672131147540985,0.639344262295082,0.08196721311475409,0.19672131147540986,0.0,0.0
15536,"Census Tract 9803, San Francisco County, California",66,55,0,6,0,6,75,980300,1925.0,,49,0,49,66,51,0,10,5,0,61,20,0,35,0,6,2018,06075980300,0.8333333333333334,0.0,0.09090909090909093,0.0,0.0,1.0,0.7727272727272727,0.0,0.15151515151515152,0.07575757575757576,0.0,0.3278688524590164,0.0,0.5737704918032787,0.0,0.09836065573770493
15537,"Census Tract 9804.01, San Francisco County, California",0,0,0,0,0,6,75,980401,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,06075980401,,,,,,,,,,,,,,,,
15538,"Census Tract 9805.01, San Francisco County, California",669,4,146,326,143,6,75,980501,283.0,17750.0,246,44,202,664,619,41,0,4,0,183,103,14,49,0,10,2018,06075980501,0.005979073243647235,0.21823617339312407,0.4872944693572496,0.21375186846038866,0.17886178861788618,0.8211382113821138,0.9322289156626506,0.061746987951807226,0.0,0.006024096385542169,0.0,0.5628415300546448,0.07650273224043716,0.2677595628415301,0.0,0.0546448087431694
15539,"Census Tract 9806, San Francisco County, California",575,103,233,98,124,6,75,980600,859.0,62875.0,225,146,79,570,447,102,5,0,16,274,102,15,130,10,13,2018,06075980600,0.1791304347826087,0.4052173913043478,0.17043478260869566,0.21565217391304348,0.6488888888888888,0.3511111111111111,0.7842105263157895,0.17894736842105266,0.008771929824561403,0.0,0.02807017543859649,0.3722627737226277,0.054744525547445265,0.4744525547445255,0.0364963503649635,0.04744525547445255
15540,"Census Tract 9809, San Francisco County, California",272,138,17,49,58,6,75,980900,2703.0,,154,16,138,257,233,0,0,24,0,184,38,11,34,26,9,2018,06075980900,0.5073529411764706,0.0625,0.1801470588235294,0.21323529411764705,0.1038961038961039,0.8961038961038961,0.906614785992218,0.0,0.0,0.0933852140077821,0.0,0.2065217391304348,0.059782608695652176,0.18478260869565216,0.14130434782608695,0.04891304347826087
15541,"Census Tract 9901, San Francisco County, California",0,0,0,0,0,6,75,990100,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,06075990100,,,,,,,,,,,,,,,,
