APN_old,APN,address,project_name,jurisdiction_id,unit,tenure,vli_dr_entitle,vli_ndr_entitle,li_dr_entitle,li_ndr_entitle,mi_dr_entitle,mi_ndr_entitle,ami_entitle,date_entitle,units_entitle,vli_dr_permit,vli_ndr_permit,li_dr_permit,li_ndr_permit,mi_dr_permit,mi_ndr_permit,ami_permit,date_permit,units_permit,vli_dr_occcert,vli_ndr_occcert,li_dr_occcert,li_ndr_occcert,mi_dr_occcert,mi_ndr_occcert,ami_occcert,date_occcert,units_occcert,ELI_units,SB35,infill,asst_prog,dr_type,lcl_determ,dr_afford_term,demoed_units,demoed_type,demoed_tenure,notes
,048D730307000,6316 WESTOVER DR,,RB1601142,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-11-05 00:00:00,1,,N,Y,,,,,,,,
,007 055102900,1422 WOOD ST,,RB1601378,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-07-11 00:00:00,1,,N,Y,,,,,,,,
,007 055102900,1428 WOOD ST,,RB1601379,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-11-13 00:00:00,1,,N,Y,,,,,,,,
,007 055102900,1432 WOOD ST,,RB1601380,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-11-16 00:00:00,1,,N,Y,,,,,,,,
,007 055102900,1438 WOOD ST,,RB1601381,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-07-12 00:00:00,1,,N,Y,,,,,,,,
,007 055102500 ,1745 15TH ST,,RB1601382,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-07-12 00:00:00,1,,N,Y,,,,,,,,
,007 055102400 ,1741 15TH ST,,RB1601383,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-11-16 00:00:00,1,,N,Y,,,,,,,,
,048a710201500 ,6029 Contra Costa,,RB1601706,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-04-02 00:00:00,1,,N,Y,,,,,,,,
,005 041300800 ,2125 FILBERT ST,,RB1601868,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-04 00:00:00,1,,N,Y,,,,,,,,
,005 041300800 ,2127 FILBERT ST,,RB1601869,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-04 00:00:00,1,,N,Y,,,,,,,,
,048A710900600,5963 MARGARIDO DR,,RB1602020,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-02-06 00:00:00,1,,N,Y,,,,,,,,
,046 549301000 ,2327 WARNER AVE,,RB1604796,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-05-24 00:00:00,1,,N,Y,,,,,,,,
,048A705701401 ,5722 CLOVER DR,,RB1702170,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-06-14 00:00:00,1,,N,Y,,,,,,,,
,030 191002001,4036 LOMA VISTA AVE,,RB1702655,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-03-13 00:00:00,1,,N,Y,,,,,,,,
,014 119401000,874 52ND ST,,RB1704836,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-05 00:00:00,1,,N,Y,,,,,,,,
